fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,ikos,CWE-704,0,0,192491,352,,0.998174680958085,0.0,1.0,0.0,1.0,352,False
0,ikos,CWE-705,0,0,192632,211,,0.998905845687943,0.0,1.0,0.0,1.0,211,False
0,ikos,CWE-706,0,0,192197,646,,0.9966501247128493,0.0,1.0,0.0,1.0,646,False
0,ikos,CWE-754,0,0,192710,133,,0.9993103197938219,0.0,1.0,0.0,1.0,133,False
0,ikos,CWE-834,0,0,192562,281,,0.998542856105744,0.0,1.0,0.0,1.0,281,False
0,ikos,CWE-1164,0,108,192676,59,0.0,0.9996938801981996,0.0005602124657647937,1.0,0.0,0.9994397875342352,59,True
0,joern,CWE-20,0,0,191302,1541,,0.9920090436261623,0.0,1.0,0.0,1.0,1541,False
0,joern,CWE-74,0,51,192042,750,0.0,0.9961097970870161,0.00026549640018116224,1.0,0.0,0.9997345035998189,750,True
0,joern,CWE-118,92,303,184072,8376,0.23291139240506328,0.9564765547056867,0.0016433898305084746,0.9891355692017005,0.01086443079829948,0.9983566101694915,8468,True
0,joern,CWE-131,0,0,192827,16,,0.9999170309526403,0.0,1.0,0.0,1.0,16,False
0,joern,CWE-190,0,0,191718,1125,,0.9941662388575162,0.0,1.0,0.0,1.0,1125,False
0,joern,CWE-191,0,0,192709,134,,0.999305134228362,0.0,1.0,0.0,1.0,134,False
0,joern,CWE-269,0,0,192750,93,,0.9995177424122214,0.0,1.0,0.0,1.0,93,False
0,joern,CWE-285,0,0,192616,227,,0.9988228766405832,0.0,1.0,0.0,1.0,227,False
0,joern,CWE-287,0,0,192588,255,,0.9986776808077037,0.0,1.0,0.0,1.0,255,False
0,joern,CWE-311,0,0,192810,33,,0.9998288763398204,0.0,1.0,0.0,1.0,33,False
0,joern,CWE-327,0,0,192825,18,,0.9999066598217202,0.0,1.0,0.0,1.0,18,False
0,joern,CWE-369,0,0,192623,220,,0.9988591755988032,0.0,1.0,0.0,1.0,220,False
0,joern,CWE-400,0,0,192381,462,,0.9976042687574866,0.0,1.0,0.0,1.0,462,False
0,joern,CWE-404,0,0,191861,982,,0.9949077747182942,0.0,1.0,0.0,1.0,982,False
0,joern,CWE-476,0,0,191496,1347,,0.9930150433253995,0.0,1.0,0.0,1.0,1347,False
0,joern,CWE-573,0,0,192800,43,,0.9997770206852207,0.0,1.0,0.0,1.0,43,False
0,joern,CWE-662,0,0,192207,636,,0.9967019803674492,0.0,1.0,0.0,1.0,636,False
0,joern,CWE-665,0,0,192730,113,,0.9994140311030216,0.0,1.0,0.0,1.0,113,False
0,joern,CWE-666,0,0,192820,23,,0.9998807319944203,0.0,1.0,0.0,1.0,23,False
0,joern,CWE-668,0,0,191752,1091,,0.9943425480831557,0.0,1.0,0.0,1.0,1091,False
0,joern,CWE-669,0,4,192822,17,0.0,0.9999118435586163,2.074409052721106e-05,1.0,0.0,0.9999792559094728,17,True
0,joern,CWE-670,0,0,192835,8,,0.9999585154763201,0.0,1.0,0.0,1.0,8,False
0,joern,CWE-704,0,0,192491,352,,0.998174680958085,0.0,1.0,0.0,1.0,352,False
0,joern,CWE-705,0,0,192632,211,,0.998905845687943,0.0,1.0,0.0,1.0,211,False
0,joern,CWE-706,0,0,192197,646,,0.9966501247128493,0.0,1.0,0.0,1.0,646,False
0,joern,CWE-754,0,0,192710,133,,0.9993103197938219,0.0,1.0,0.0,1.0,133,False
