fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,flawfinder,CWE-476,0,0,191494,1347,,0.9930149708827479,0.0,1.0,0.0,1.0,1347,False
0,flawfinder,CWE-573,0,0,192798,43,,0.999777018372649,0.0,1.0,0.0,1.0,43,False
0,flawfinder,CWE-662,13,1638,190567,623,0.007874015748031496,0.9967414613735028,0.008522150828542442,0.9795597484276729,0.020440251572327043,0.9914778491714575,636,True
0,flawfinder,CWE-665,0,0,192728,113,,0.9994140250257985,0.0,1.0,0.0,1.0,113,False
0,flawfinder,CWE-668,255,3996,187754,836,0.05998588567395907,0.9955671032398324,0.020839634941329857,0.766269477543538,0.23373052245646195,0.9791603650586701,1091,True
0,flawfinder,CWE-704,0,0,192489,352,,0.998174662027266,0.0,1.0,0.0,1.0,352,False
0,flawfinder,CWE-705,0,14,192616,211,0.0,0.9989057548994694,7.267819135129523e-05,1.0,0.0,0.9999273218086487,211,True
0,flawfinder,CWE-706,1,20,192176,644,0.047619047619047616,0.9966600975002593,0.00010406043830256613,0.9984496124031008,0.0015503875968992248,0.9998959395616974,645,True
0,flawfinder,CWE-754,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,flawfinder,CWE-834,0,0,192560,281,,0.9985428409933572,0.0,1.0,0.0,1.0,281,False
0,flawfinder,CWE-1164,0,0,192782,59,,0.9996940484647974,0.0,1.0,0.0,1.0,59,False
0,ikos,CWE-20,0,0,191300,1541,,0.992008960750048,0.0,1.0,0.0,1.0,1541,False
0,ikos,CWE-74,0,0,192091,750,,0.9961107855694588,0.0,1.0,0.0,1.0,750,False
0,ikos,CWE-118,110,96,184277,8358,0.5339805825242718,0.9566122459573806,0.000520683614195137,0.9870099196976854,0.012990080302314596,0.9994793163858049,8468,True
0,ikos,CWE-190,25,45,191671,1100,0.35714285714285715,0.9942937475035145,0.00023472219324417368,0.9777777777777777,0.022222222222222223,0.9997652778067558,1125,True
0,ikos,CWE-191,0,46,192661,134,0.0,0.9993049612282476,0.00023870435427877554,1.0,0.0,0.9997612956457212,134,True
0,ikos,CWE-269,0,0,192747,94,,0.9995125517913722,0.0,1.0,0.0,1.0,94,False
0,ikos,CWE-285,0,0,192614,227,,0.9988228644323562,0.0,1.0,0.0,1.0,227,False
0,ikos,CWE-287,0,0,192585,256,,0.9986724814743753,0.0,1.0,0.0,1.0,256,False
0,ikos,CWE-311,0,0,192808,33,,0.9998288745650562,0.0,1.0,0.0,1.0,33,False
0,ikos,CWE-369,1,1,192620,219,0.5,0.9988643376080565,5.191541939871561e-06,0.9954545454545455,0.004545454545454545,0.9999948084580601,220,True
0,ikos,CWE-400,0,0,192378,463,,0.9975990582915459,0.0,1.0,0.0,1.0,463,False
0,ikos,CWE-404,0,18,191842,981,0.0,0.9949124326454831,9.381840925674971e-05,1.0,0.0,0.9999061815907433,981,True
0,ikos,CWE-476,18,83,191411,1329,0.1782178217821782,0.9931047006329771,0.00043343394571109277,0.9866369710467706,0.013363028953229399,0.999566566054289,1347,True
0,ikos,CWE-573,0,0,192798,43,,0.999777018372649,0.0,1.0,0.0,1.0,43,False
0,ikos,CWE-662,0,0,192205,636,,0.9967019461629011,0.0,1.0,0.0,1.0,636,False
0,ikos,CWE-665,0,223,192505,113,0.0,0.9994133466238877,0.001157071105392055,1.0,0.0,0.9988429288946079,113,True
0,ikos,CWE-668,0,0,191750,1091,,0.9943424894083727,0.0,1.0,0.0,1.0,1091,False
0,ikos,CWE-704,0,0,192489,352,,0.998174662027266,0.0,1.0,0.0,1.0,352,False
0,ikos,CWE-705,0,0,192630,211,,0.9989058343402077,0.0,1.0,0.0,1.0,211,False
