fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,tool:codeql,CWE-327,49,12,1658,21,1740,70,1670,0.8032786885245902,0.7,0.9928143712574851,0.9874925550923168,0.00718562874251497,0.3,0.9810344827586207,0.8464071856287425,0.7480916030534351,0.7184750733137829,0.7401740889513405,0.8464071856287425,0.5026878164275994
0,tool:codeql,CWE-330,43,1,1689,7,1740,50,1690,0.9772727272727273,0.86,0.9994082840236687,0.995872641509434,0.000591715976331361,0.14,0.9954022988505747,0.9297041420118344,0.9148936170212766,0.8811475409836065,0.9145103561418303,0.9297041420118343,0.8017687482577762
0,tool:codeql,CWE-345,6,5,1629,100,1740,106,1634,0.5454545454545454,0.05660377358490566,0.9969400244798041,0.9421631000578369,0.0030599755201958386,0.9433962264150944,0.9396551724137931,0.5267718990323549,0.10256410256410256,0.06896551724137931,0.16158248897731542,0.5267718990323549,0.08381791811774539
0,tool:codeql,CWE-400,0,0,1690,50,1740,50,1690,,0.0,1.0,0.9712643678160919,0.0,1.0,0.9712643678160919,0.5,,,,0.5,0.019421013665823335
0,tool:codeql,CWE-501,10,6,1716,8,1740,18,1722,0.625,0.5555555555555556,0.9965156794425087,0.9953596287703016,0.003484320557491289,0.4444444444444444,0.9919540229885058,0.7760356174990322,0.5882352941176471,0.5681818181818182,0.5852202204283112,0.7760356174990322,0.3547043547659779
0,tool:codeql,CWE-610,2,2,1685,51,1740,53,1687,0.5,0.03773584905660377,0.998814463544754,0.9706221198156681,0.0011855364552459987,0.9622641509433962,0.9695402298850575,0.5182751563006789,0.07017543859649122,0.046296296296296294,0.13115405291631793,0.5182751563006789,0.04577427912794328
0,tool:codeql,CWE-662,0,0,1722,18,1740,18,1722,,0.0,1.0,0.9896551724137931,0.0,1.0,0.9896551724137931,0.5,,,,0.5,0.007226834165410056
0,tool:codeql,CWE-665,0,10,1727,3,1740,3,1737,0.0,0.0,0.9942429476108232,0.9982658959537573,0.0057570523891767415,1.0,0.9925287356321839,0.4971214738054116,,,-0.0031596404609548568,0.4971214738054116,0.0014640434819122349
0,tool:codeql,CWE-668,5,119,1401,215,1740,220,1520,0.04032258064516129,0.022727272727272728,0.9217105263157894,0.8669554455445545,0.07828947368421052,0.9772727272727273,0.8080459770114943,0.47221889952153107,0.029069767441860468,0.024900398406374504,-0.0717762979121307,0.4722188995215311,0.07866031678830143
0,tool:codeql,CWE-704,0,2,1730,8,1740,8,1732,0.0,0.0,0.9988452655889145,0.9953970080552359,0.0011547344110854503,1.0,0.9942528735632183,0.49942263279445726,,,-0.0023054789507970445,0.49942263279445726,0.005481768345948375
0,tool:codeql,CWE-705,0,368,1371,1,1740,1,1739,0.0,0.0,0.7883841288096607,0.999271137026239,0.21161587119033928,1.0,0.7879310344827586,0.39419206440483034,,,-0.012419298417012179,0.39419206440483034,0.0007002801120448179
0,tool:codeql,CWE-706,4,5,1675,56,1740,60,1680,0.4444444444444444,0.06666666666666667,0.9970238095238095,0.9676487579433853,0.002976190476190476,0.9333333333333333,0.9649425287356321,0.5318452380952381,0.11594202898550725,0.08032128514056225,0.16200744518366791,0.5318452380952381,0.07368189975954716
0,tool:codeql,CWE-754,0,1,1734,5,1740,5,1735,0.0,0.0,0.9994236311239193,0.9971247843588269,0.0005763688760806917,1.0,0.996551724137931,0.49971181556195965,,,-0.0012873169025506338,0.49971181556195965,0.0024985095294062796
0,tool:codeql,CWE-807,0,0,1736,4,1740,4,1736,,0.0,1.0,0.9977011494252873,0.0,1.0,0.9977011494252873,0.5,,,,0.5,0.001714454204557271
0,tool:codeql,CWE-834,0,2,1733,5,1740,5,1735,0.0,0.0,0.9988472622478386,0.9971231300345225,0.0011527377521613833,1.0,0.9959770114942529,0.4994236311239193,,,-0.001821064693322343,0.4994236311239193,0.003278963473899988
0,tool:codeql,CWE-913,0,2,1717,21,1740,21,1719,0.0,0.0,0.9988365328679465,0.9879171461449943,0.0011634671320535194,1.0,0.9867816091954023,0.49941826643397325,,,-0.00374940039495722,0.49941826643397325,0.03946746664659574
0,tool:codeql,CWE-923,0,0,1674,66,1740,66,1674,,0.0,1.0,0.9620689655172414,0.0,1.0,0.9620689655172414,0.5,,,,0.5,0.021777545293809732
0,tool:joern,CWE-20,0,0,1672,68,1740,68,1672,,0.0,1.0,0.960919540229885,0.0,1.0,0.960919540229885,0.5,,,,0.5,0.02488121801894313
0,tool:joern,CWE-74,0,0,1454,286,1740,286,1454,,0.0,1.0,0.835632183908046,0.0,1.0,0.835632183908046,0.5,,,,0.5,0.2112930973498615
0,tool:joern,CWE-116,0,0,1729,11,1740,11,1729,,0.0,1.0,0.9936781609195402,0.0,1.0,0.9936781609195402,0.5,,,,0.5,0.004013576997431543
0,tool:joern,CWE-190,0,0,1712,28,1740,28,1712,,0.0,1.0,0.9839080459770115,0.0,1.0,0.9839080459770115,0.5,,,,0.5,0.011769746487802124
0,tool:joern,CWE-191,0,0,1722,18,1740,18,1722,,0.0,1.0,0.9896551724137931,0.0,1.0,0.9896551724137931,0.5,,,,0.5,0.010489158976604712
0,tool:joern,CWE-269,0,0,1722,18,1740,18,1722,,0.0,1.0,0.9896551724137931,0.0,1.0,0.9896551724137931,0.5,,,,0.5,0.006755075473406221
0,tool:joern,CWE-285,0,0,1682,58,1740,58,1682,,0.0,1.0,0.9666666666666667,0.0,1.0,0.9666666666666667,0.5,,,,0.5,0.04198471801844684
0,tool:joern,CWE-287,0,0,1615,125,1740,125,1615,,0.0,1.0,0.9281609195402298,0.0,1.0,0.9281609195402298,0.5,,,,0.5,0.04718450852242794
0,tool:joern,CWE-311,0,0,1663,77,1740,77,1663,,0.0,1.0,0.9557471264367816,0.0,1.0,0.9557471264367816,0.5,,,,0.5,0.025643830988220945
0,tool:joern,CWE-326,0,0,1734,6,1740,6,1734,,0.0,1.0,0.996551724137931,0.0,1.0,0.996551724137931,0.5,,,,0.5,0.004085229530856284
