strategy,family,precision,recall,specificity,npv,fpr,fnr,f1,f2,mcc,accuracy,balanced_accuracy,roc_auc,pr_auc,positive_support
bks_tau_0_3,CWE-345,0.596025641025641,0.06037735849056604,0.9970779976048016,0.9426380620473548,0.00292200239519838,0.939622641509434,0.10916234562400502,0.07351296275580255,0.1747966758307676,0.9402603944685808,0.5287276780476838,0.5293599368035948,0.0874657441269975,530
bks_tau_0_3,CWE-400,,0.0,1.0,0.9711598667478709,0.0,1.0,,,,0.9711598667478709,0.5,0.4977639033451645,0.021001254781583906,252
bks_tau_0_3,CWE-610,0.6207147375079064,0.33717679944095036,0.9934988075305785,0.9794023715829419,0.006501192469421368,0.6628232005590495,0.43545778583625516,0.3704784181047536,0.4446430590783311,0.9734395318417318,0.6653378034857644,0.6688185272486191,0.27229310881658386,267
bks_tau_0_3,CWE-668,,0.0,1.0,0.8744522905972453,0.0,1.0,,,,0.8744522905972453,0.5,0.5300075578510606,0.0789879808131676,1097
bks_tau_0_3,CWE-706,0.48320294099127814,0.43271186440677967,0.9836607551357138,0.9800627019428836,0.016339244864286177,0.5672881355932203,0.4548555772853036,0.4409471758358291,0.43842161020403986,0.9648816602850048,0.7081863097712467,0.7087594318329601,0.295925571037864,298
bks_tau_0_3,CWE-74,0.5497951679965319,0.5711495522021838,0.9086362502179155,0.9156303435601831,0.09136374978208447,0.4288504477978162,0.5601939913435185,0.5666970268097776,0.4725313646049667,0.853505095837009,0.7398929012100497,0.7422919594201288,0.4745617585225187,1427
bks_tau_0_3,CWE-913,0.3414005602240896,0.24415584415584415,0.994208060283422,0.9906486456058413,0.005791939716577986,0.7558441558441558,0.2842976811397864,0.2587063739066595,0.2811312069723386,0.9850088488048361,0.6191819522196331,0.6145797793585456,0.12887588426238555,107
bks_tau_0_3,CWE-923,,0.0,1.0,0.9621191739707895,0.0,1.0,,,,0.9621191739707895,0.5,0.5,0.0217081353565692,331
bks_tau_0_4,CWE-190,,0.0,1.0,0.98397763821482,0.0,1.0,,,,0.98397763821482,0.5,0.5139364978030693,0.02269542447174419,140
bks_tau_0_4,CWE-20,,0.0,1.0,0.9610885499502771,0.0,1.0,,,,0.9610885499502771,0.5,0.5728599380932413,0.031412963978030777,340
bks_tau_0_4,CWE-285,,0.0,1.0,0.9666969916236979,0.0,1.0,,,,0.9666969916236979,0.5,0.5003462320473197,0.03735452262576221,291
