fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-573,4,19,2103,11,2137,15,2122,0.17391304347826086,0.26666666666666666,0.9910461828463714,0.9947965941343425,0.008953817153628653,0.7333333333333333,0.9859616284510997,0.628856424756519,0.2105263157894737,0.24096385542168677,0.20851532665359646,0.628856424756519,0.05490105830155904
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-610,17,63,1978,79,2137,96,2041,0.2125,0.17708333333333334,0.9691327780499756,0.9615945551774429,0.030867221950024497,0.8229166666666666,0.9335517080018718,0.5731080556916545,0.19318181818181818,0.1831896551724138,0.15954757557246865,0.5744350195982362,0.15456517786536145
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-668,87,280,1556,214,2137,301,1836,0.23705722070844687,0.28903654485049834,0.8474945533769063,0.8790960451977401,0.15250544662309368,0.7109634551495017,0.7688348151614413,0.5682655491137023,0.26047904191616766,0.27689369828134947,0.125930667261281,0.5725486577059764,0.1787779093994462
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-669,0,16,2071,50,2137,50,2087,0.0,0.0,0.9923334930522281,0.9764262140499764,0.007666506947771922,1.0,0.9691155825924193,0.49616674652611403,,,-0.013443533529959445,0.49616674652611403,0.013956082766383547
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-704,0,41,2094,2,2137,2,2135,0.0,0.0,0.9807962529274005,0.9990458015267175,0.01920374707259953,1.0,0.9798783341132429,0.49039812646370023,,,-0.004280675897329375,0.49039812646370023,0.001268157342923698
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-706,16,48,1988,85,2137,101,2036,0.25,0.15841584158415842,0.9764243614931237,0.9589966232513266,0.023575638506876228,0.8415841584158416,0.9377632194665418,0.5674201015386411,0.19393939393939394,0.17094017094017097,0.16787241322407656,0.5671818164134684,0.10821092365729297
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-834,0,5,2120,12,2137,12,2125,0.0,0.0,0.9976470588235294,0.9943714821763602,0.002352941176470588,1.0,0.9920449227889565,0.4988235294117647,,,-0.0036391717944802564,0.4988235294117647,0.004309129800282452
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-913,14,49,2047,27,2137,41,2096,0.2222222222222222,0.34146341463414637,0.9766221374045801,0.9869816779170685,0.023377862595419848,0.6585365853658537,0.9644361254094524,0.6590427760193632,0.2692307692307692,0.3083700440528635,0.25796266796662826,0.6616551852541426,0.29239993887714444
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-923,0,0,2068,69,2137,69,2068,,0.0,1.0,0.9677117454375292,0.0,1.0,0.9677117454375292,0.5,,,,0.5,0.019327758961294655
0,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,CWE-20,21,374,1671,71,2137,92,2045,0.053164556962025315,0.22826086956521738,0.8171149144254278,0.9592422502870264,0.18288508557457211,0.7717391304347826,0.7917641553579785,0.5226878919953226,0.08624229979466119,0.13761467889908255,0.02372695947116998,0.5270250877006485,0.043744413003108905
0,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,CWE-74,150,264,1537,186,2137,336,1801,0.36231884057971014,0.44642857142857145,0.8534147695724598,0.8920487521764364,0.14658523042754026,0.5535714285714286,0.789424426766495,0.6499216705005156,0.4,0.42662116040955633,0.27617101378383774,0.6564474762697972,0.338713051980615
0,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,CWE-116,4,51,2071,11,2137,15,2122,0.07272727272727272,0.26666666666666666,0.9759660697455231,0.994716618635927,0.02403393025447691,0.7333333333333333,0.970987365465606,0.6213163682060949,0.1142857142857143,0.17391304347826086,0.12792222604277803,0.6218190386427899,0.034063684740189906
0,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,CWE-185,0,0,2134,3,2137,3,2134,,0.0,1.0,0.99859616284511,0.0,1.0,0.99859616284511,0.5,,,,0.5,0.006263586270131849
0,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,CWE-285,10,8,2056,63,2137,73,2064,0.5555555555555556,0.136986301369863,0.9961240310077519,0.9702689948088721,0.003875968992248062,0.863013698630137,0.9667758540009359,0.5665551661888075,0.21978021978021975,0.16129032258064513,0.2645612985138206,0.5667044971859403,0.13775360487662247
