fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,bandit,CWE-345,0,0,8034,518,,0.9394293732460243,0.0,1.0,0.0,1.0,518,False
1,bandit,CWE-400,17,310,7968,257,0.05198776758409786,0.9687537993920973,0.0374486590964001,0.9379562043795621,0.06204379562043796,0.9625513409036,274,True
1,bandit,CWE-573,14,83,8408,47,0.14432989690721648,0.994441159077469,0.009775055941585209,0.7704918032786885,0.22950819672131148,0.9902249440584148,61,True
1,bandit,CWE-610,0,0,8170,382,,0.9553320860617399,0.0,1.0,0.0,1.0,382,False
1,bandit,CWE-668,58,48,7301,1145,0.5471698113207547,0.8644328676296472,0.006531500884474078,0.9517871986699917,0.04821280133000831,0.9934684991155259,1203,True
1,bandit,CWE-669,0,0,8354,198,,0.9768475210477081,0.0,1.0,0.0,1.0,198,False
1,bandit,CWE-706,7,15,8133,397,0.3181818181818182,0.9534583821805392,0.001840942562592047,0.9826732673267327,0.017326732673267328,0.998159057437408,404,True
1,bandit,CWE-834,0,0,8502,50,,0.9941534144059869,0.0,1.0,0.0,1.0,50,False
1,bandit,CWE-913,23,26,8362,141,0.46938775510204084,0.9834176173115371,0.003099666189794945,0.8597560975609756,0.1402439024390244,0.996900333810205,164,True
1,bandit,CWE-923,0,0,8275,277,,0.9676099158091674,0.0,1.0,0.0,1.0,277,False
1,codeql,CWE-20,45,1313,6871,323,0.03313696612665685,0.9551014734500973,0.16043499511241446,0.8777173913043478,0.12228260869565218,0.8395650048875856,368,True
1,codeql,CWE-74,163,369,6840,1180,0.30639097744360905,0.8528678304239401,0.05118601747815231,0.8786299329858526,0.12137006701414743,0.9488139825218477,1343,True
1,codeql,CWE-116,11,161,8332,48,0.06395348837209303,0.9942720763723151,0.018956787943011894,0.8135593220338984,0.1864406779661017,0.9810432120569881,59,True
1,codeql,CWE-285,17,24,8235,276,0.4146341463414634,0.9675713782164258,0.002905920813657828,0.9419795221843004,0.05802047781569966,0.9970940791863422,293,True
1,codeql,CWE-287,50,69,7696,737,0.42016806722689076,0.9126052413138859,0.008886027044430134,0.9364675984752223,0.06353240152477764,0.9911139729555699,787,True
1,codeql,CWE-311,6,117,8122,307,0.04878048780487805,0.9635781231462807,0.014200752518509527,0.9808306709265175,0.019169329073482427,0.9857992474814905,313,True
1,codeql,CWE-326,2,0,8510,40,1.0,0.9953216374269006,0.0,0.9523809523809523,0.047619047619047616,1.0,42,True
1,codeql,CWE-327,24,139,8282,107,0.147239263803681,0.987245202050304,0.01650635316470728,0.816793893129771,0.183206106870229,0.9834936468352927,131,True
1,codeql,CWE-330,3,9,8423,117,0.25,0.9862997658079625,0.0010673624288425048,0.975,0.025,0.9989326375711575,120,True
1,codeql,CWE-345,2,0,8034,516,1.0,0.9396491228070175,0.0,0.9961389961389961,0.003861003861003861,1.0,518,True
1,codeql,CWE-400,6,30,8248,268,0.16666666666666666,0.968529826209488,0.00362406378352259,0.9781021897810219,0.021897810218978103,0.9963759362164775,274,True
1,codeql,CWE-573,0,0,8491,61,,0.992867165575304,0.0,1.0,0.0,1.0,61,False
1,codeql,CWE-610,31,53,8117,351,0.36904761904761907,0.9585498346717053,0.006487148102815177,0.918848167539267,0.08115183246073299,0.9935128518971849,382,True
1,codeql,CWE-668,193,702,6647,1010,0.21564245810055865,0.8680945540028732,0.09552320043543339,0.8395677472984207,0.16043225270157938,0.9044767995645666,1203,True
1,codeql,CWE-669,0,0,8354,198,,0.9768475210477081,0.0,1.0,0.0,1.0,198,False
1,codeql,CWE-706,53,135,8013,351,0.28191489361702127,0.9580344332855093,0.016568483063328424,0.8688118811881188,0.1311881188118812,0.9834315169366715,404,True
1,codeql,CWE-834,1,13,8489,49,0.07142857142857142,0.9942609510423986,0.0015290519877675841,0.98,0.02,0.9984709480122325,50,True
1,codeql,CWE-913,26,7,8381,138,0.7878787878787878,0.9838009156004226,0.0008345255126371007,0.8414634146341463,0.15853658536585366,0.9991654744873629,164,True
1,codeql,CWE-923,1,0,8275,276,1.0,0.9677230733247574,0.0,0.9963898916967509,0.0036101083032490976,1.0,277,True
1,devaic,CWE-20,0,0,8184,368,,0.9569691300280636,0.0,1.0,0.0,1.0,368,False
1,devaic,CWE-74,0,0,7209,1343,,0.8429607109448082,0.0,1.0,0.0,1.0,1343,False
1,devaic,CWE-116,0,0,8493,59,,0.9931010289990645,0.0,1.0,0.0,1.0,59,False
1,devaic,CWE-285,0,0,8259,293,,0.9657390084190832,0.0,1.0,0.0,1.0,293,False
1,devaic,CWE-287,0,0,7765,787,,0.9079747427502338,0.0,1.0,0.0,1.0,787,False
